Name,SFR_NUV_Msun_per_yr,SFR_FUV_Msun_per_yr,SFR_Halpha_Msun_per_yr
Arp270_4_sbt_disk_1_0      ,0.32283665566859776,0.24687508962892768,
Arp271_1_sbt_disk_1_0      ,0.005507213537876078,0.004747597877479379,
Arp271_10_sbt_disk_1_0     ,0.05507213537876078,0.0313341459913639,
Arp271_11_sbt_disk_1_0     ,0.06836540943570305,0.037980783019835034,
Arp271_12_sbt_disk_1_0     ,0.053173096227769036,0.028485587264876266,
Arp271_13_sbt_disk_1_0     ,0.0313341459913639,0.036081743868843275,
Arp271_14_sbt_disk_1_0     ,0.04652645919929791,0.036081743868843275,
Arp271_15_sbt_disk_1_0     ,0.030384626415868022,0.029435106840372142,
Arp271_16_sbt_disk_1_0     ,0.06171877240723192,0.053173096227769036,
Arp271_17_sbt_disk_1_0     ,0.01709135235892576,0.018040871934421637,
Arp271_18_sbt_disk_1_0     ,0.015192313207934011,0.01709135235892576,
Arp271_19_sbt_disk_1_0     ,0.01709135235892576,0.011394234905950507,
Arp271_2_sbt_disk_1_0      ,0.03987982217082678,0.030384626415868022,
Arp271_20_sbt_disk_1_0     ,0.03418270471785152,0.029909866628120084,
Arp271_21_sbt_disk_1_0     ,0.01709135235892576,0.020889430660909265,
Arp271_22_sbt_disk_1_0     ,0.016141832783429885,0.014242793632438133,
Arp271_23_sbt_disk_1_0     ,0.03418270471785152,0.026586548113884518,
Arp271_24_sbt_disk_1_0     ,0.0702644485866948,0.06361781155822367,
Arp271_25_sbt_disk_1_0     ,0.17186304316475348,0.10159859457805868,
Arp271_26_sbt_disk_1_0     ,0.014242793632438133,0.016141832783429885,
Arp271_27_sbt_disk_1_0     ,0.08355772264363706,0.060769252831736044,
Arp271_28_sbt_disk_1_0     ,0.05222357665227316,0.04557693962380203,
Arp271_29_sbt_disk_1_0     ,0.16141832783429888,0.10634619245553807,
Arp271_3_sbt_disk_1_0      ,0.22788469811901013,0.16426688656078645,
Arp271_30_sbt_disk_1_0     ,0.26491596156334934,0.16901448443826583,
Arp271_31_sbt_disk_1_0     ,0.06741588986020716,0.04462742004830615,
Arp271_32_sbt_disk_1_0     ,0.07596156603967007,0.06551685070921544,
Arp271_33_sbt_disk_1_0     ,0.058870213680744285,0.05697117452975253,
Arp271_34_sbt_disk_1_0     ,0.01709135235892576,0.016141832783429885,
Arp271_35_sbt_disk_1_0     ,0.04652645919929791,0.04367790047281028,
Arp271_36_sbt_disk_1_0     ,0.13862985802239783,0.08545676179462881,
Arp271_37_sbt_disk_1_0     ,0.11394234905950507,0.10159859457805868,
Arp271_38_sbt_disk_1_0     ,0.005222357665227316,0.005507213537876078,
Arp271_39_sbt_disk_1_0     ,0.058870213680744285,0.04177886132181853,
Arp271_4_sbt_disk_1_0      ,0.04082934174632265,0.0313341459913639,
Arp271_40_sbt_disk_1_0     ,0.02563702853838864,0.012343754481446381,
Arp271_41_sbt_disk_1_0     ,0.06551685070921544,0.04367790047281028,
Arp271_42_sbt_disk_1_0     ,0.24687508962892768,0.18040871934421637,
Arp271_44_sbt_disk_1_0     ,0.057920694105248416,0.04272838089731441,
Arp271_45_sbt_disk_1_0     ,0.01405288971733896,0.01861058367971916,
Arp271_46_sbt_disk_1_0     ,0.18040871934421637,0.1329327405694226,
